"id","nama_jalan","foto_path","latitude","longitude","created_at","statuslaporan"
"179","Jl. Raya Pabedilan KM 24 Segmen 4","uploads/laporan_cirebon_0178.jpg","-6.7494755","108.7974028","2024-10-05 03:05:17","diterima"
"180","Jl. Raya Pangenan KM 13 Segmen 7","uploads/laporan_cirebon_0179.jpg","-6.6446356","108.5268977","2024-04-30 18:43:23","selesai"
"181","Jl. Raya Dukupuntang KM 5 Segmen 8","uploads/laporan_cirebon_0180.jpg","-6.8765033","108.7709328","2023-05-26 02:52:12","diperbaiki"
"182","Jl. Raya Dukupuntang KM 5 Segmen 1","uploads/laporan_cirebon_0181.jpg","-6.6947372","108.6439456","2024-05-27 09:05:34","selesai"
"183","Jl. Raya Kapetakan KM 12 Segmen 7","uploads/laporan_cirebon_0182.jpg","-6.5961677","108.7188985","2024-03-23 02:36:05","selesai"
"184","Jl. Raya Jamblang KM 4 Segmen 4","uploads/laporan_cirebon_0183.jpg","-6.8458444","108.606629","2023-06-18 09:40:25","diperbaiki"
"185","Jl. Raya Pabedilan KM 12 Segmen 2","uploads/laporan_cirebon_0184.jpg","-6.633088","108.649827","2024-10-28 21:28:12","selesai"
"186","Jl. Raya Suranenggala KM 20 Segmen 1","uploads/laporan_cirebon_0185.jpg","-6.6868518","108.6891807","2025-12-13 13:28:47","diterima"
"187","Jl. Raya Arjawinangun KM 9 Segmen 5","uploads/laporan_cirebon_0186.jpg","-6.5774619","108.544981","2023-10-10 02:17:21","selesai"
"188","Jl. Raya Pabuaran KM 22 Segmen 7","uploads/laporan_cirebon_0187.jpg","-6.8756451","108.7282555","2023-02-17 21:58:46","diterima"
"189","Jl. Raya Waled KM 7 Segmen 7","uploads/laporan_cirebon_0188.jpg","-6.7530586","108.5402211","2024-07-29 03:34:45","diterima"
"190","Jl. Raya Kedawung KM 25 Segmen 2","uploads/laporan_cirebon_0189.jpg","-6.5908302","108.4531226","2025-08-18 01:40:37","diterima"
"191","Jl. Pangeran Cakrabuana KM 9 Segmen 8","uploads/laporan_cirebon_0190.jpg","-6.6683215","108.608261","2024-11-17 23:36:06","diperbaiki"
"192","Jl. Raya Ciledug KM 25 Segmen 2","uploads/laporan_cirebon_0191.jpg","-6.7791895","108.4321182","2025-11-19 20:47:44","selesai"
"193","Jl. Raya Sedong KM 17 Segmen 5","uploads/laporan_cirebon_0192.jpg","-6.8841039","108.5657738","2025-07-20 07:27:14","diterima"
"194","Jl. Raya Ciledug KM 10 Segmen 4","uploads/laporan_cirebon_0193.jpg","-6.6314277","108.7391556","2024-03-25 22:22:16","diterima"
"195","Jl. Tuparev KM 16 Segmen 7","uploads/laporan_cirebon_0194.jpg","-6.8385068","108.5586975","2025-12-29 09:45:58","diterima"
"196","Jl. Raya Pabedilan KM 22 Segmen 6","uploads/laporan_cirebon_0195.jpg","-6.8747736","108.7850293","2023-03-08 00:08:33","diperbaiki"
"197","Jl. Raya Pangenan KM 3 Segmen 6","uploads/laporan_cirebon_0196.jpg","-6.6984843","108.6494979","2025-09-21 17:12:40","diperbaiki"
"198","Jl. Raya Plumbon KM 13 Segmen 1","uploads/laporan_cirebon_0197.jpg","-6.5618301","108.4607804","2025-08-18 12:22:48","diperbaiki"
"199","Jl. Raya Dukupuntang KM 3 Segmen 7","uploads/laporan_cirebon_0198.jpg","-6.6044305","108.4943587","2025-07-04 01:42:46","diperbaiki"
"200","Jl. Pangeran Cakrabuana KM 13 Segmen 5","uploads/laporan_cirebon_0199.jpg","-6.6389683","108.4841389","2023-09-19 11:26:30","diterima"
"201","Jl. Raya Plumbon KM 17 Segmen 4","uploads/laporan_cirebon_0200.jpg","-6.582927","108.5442064","2025-09-29 22:51:29","selesai"
"202","Jl. Raya Losari KM 4 Segmen 3","uploads/laporan_cirebon_0201.jpg","-6.8104111","108.4615445","2023-08-26 18:23:55","selesai"
"203","Jl. Fatahillah KM 6 Segmen 8","uploads/laporan_cirebon_0202.jpg","-6.7376164","108.6449557","2025-06-19 11:08:10","diperbaiki"
"204","Jl. Raya Pabuaran KM 21 Segmen 6","uploads/laporan_cirebon_0203.jpg","-6.5975136","108.6747922","2023-08-23 19:05:59","diperbaiki"
"205","Jl. Raya Karangsembung KM 15 Segmen 5","uploads/laporan_cirebon_0204.jpg","-6.6212846","108.6579673","2024-07-01 00:21:25","diperbaiki"
"206","Jl. Raya Talun KM 15 Segmen 8","uploads/laporan_cirebon_0205.jpg","-6.8868375","108.5533067","2024-03-22 06:00:27","diterima"
"207","Jl. Pangeran Cakrabuana KM 20 Segmen 7","uploads/laporan_cirebon_0206.jpg","-6.7380509","108.6405287","2023-03-06 00:26:15","diperbaiki"
"208","Jl. Raya Pabuaran KM 21 Segmen 4","uploads/laporan_cirebon_0207.jpg","-6.7874656","108.6035456","2023-08-23 15:30:30","ditolak"
"209","Jl. Raya Mundu KM 4 Segmen 6","uploads/laporan_cirebon_0208.jpg","-6.556165","108.4196347","2025-10-01 00:21:50","diterima"
"210","Jl. Raya Losari KM 23 Segmen 8","uploads/laporan_cirebon_0209.jpg","-6.5531549","108.6263122","2025-08-05 14:11:36","diterima"
"211","Jl. Raya Dukupuntang KM 10 Segmen 7","uploads/laporan_cirebon_0210.jpg","-6.7569307","108.5390326","2025-07-18 01:48:02","diterima"
"212","Jl. Raya Klangenan KM 3 Segmen 6","uploads/laporan_cirebon_0211.jpg","-6.8669229","108.6988383","2024-03-17 16:46:01","diterima"
"213","Jl. Raya Gunung Jati KM 5 Segmen 6","uploads/laporan_cirebon_0212.jpg","-6.8714743","108.6918977","2024-06-27 17:15:51","diterima"
"214","Jl. Raya Gegesik KM 5 Segmen 2","uploads/laporan_cirebon_0213.jpg","-6.7916463","108.5570393","2024-05-25 13:29:36","selesai"
"215","Jl. Raya Waled KM 3 Segmen 7","uploads/laporan_cirebon_0214.jpg","-6.722029","108.3885684","2024-04-25 02:21:42","diterima"
"216","Jl. Raya Ciledug KM 11 Segmen 8","uploads/laporan_cirebon_0215.jpg","-6.8327982","108.849989","2023-08-29 23:46:29","diterima"
"217","Jl. Sunan Gunung Jati KM 17 Segmen 1","uploads/laporan_cirebon_0216.jpg","-6.6683248","108.7919046","2025-08-18 08:52:59","diterima"
"218","Jl. Raya Susukan KM 5 Segmen 3","uploads/laporan_cirebon_0217.jpg","-6.8367039","108.7056375","2025-08-28 19:00:47","selesai"
"219","Jl. Raya Plered KM 24 Segmen 8","uploads/laporan_cirebon_0218.jpg","-6.8847077","108.5512207","2024-01-05 06:46:03","ditolak"
"220","Jl. Raya Suranenggala KM 10 Segmen 8","uploads/laporan_cirebon_0219.jpg","-6.818099","108.4924092","2024-12-29 21:10:08","ditolak"
"221","Jl. Raya Palimanan KM 12 Segmen 8","uploads/laporan_cirebon_0220.jpg","-6.738412","108.5124327","2024-08-16 12:14:10","diperbaiki"
"222","Jl. Raya Kapetakan KM 6 Segmen 4","uploads/laporan_cirebon_0221.jpg","-6.6195593","108.4450473","2024-01-24 15:47:43","diterima"
"223","Jl. Raya Karangsembung KM 12 Segmen 2","uploads/laporan_cirebon_0222.jpg","-6.6510097","108.6224774","2023-07-13 23:19:27","diterima"
"224","Jl. Raya Plered KM 9 Segmen 8","uploads/laporan_cirebon_0223.jpg","-6.5831428","108.4492539","2024-11-10 21:09:33","diterima"
"225","Jl. Raya Babakan KM 15 Segmen 6","uploads/laporan_cirebon_0224.jpg","-6.5743348","108.5750015","2024-09-08 03:52:30","diperbaiki"
"226","Jl. Raya Losari KM 13 Segmen 2","uploads/laporan_cirebon_0225.jpg","-6.7687806","108.3932481","2023-06-04 05:05:11","selesai"
"227","Jl. Raya Klangenan KM 5 Segmen 3","uploads/laporan_cirebon_0226.jpg","-6.8865939","108.8111762","2025-01-04 05:23:47","selesai"
"228","Jl. Raya Sumber KM 25 Segmen 8","uploads/laporan_cirebon_0227.jpg","-6.7429895","108.3824681","2023-05-04 08:45:03","diterima"
"229","Jl. Raya Ciledug KM 5 Segmen 7","uploads/laporan_cirebon_0228.jpg","-6.8610846","108.5154077","2024-04-13 02:43:49","diterima"
"230","Jl. Raya Losari KM 14 Segmen 8","uploads/laporan_cirebon_0229.jpg","-6.8780175","108.7732432","2025-02-15 17:59:02","diperbaiki"
"231","Jl. Kartini KM 21 Segmen 4","uploads/laporan_cirebon_0230.jpg","-6.6485095","108.5168978","2023-01-03 17:19:21","selesai"
"232","Jl. Raya Losari KM 19 Segmen 7","uploads/laporan_cirebon_0231.jpg","-6.8344401","108.694061","2025-03-24 11:55:07","ditolak"
"233","Jl. Fatahillah KM 17 Segmen 1","uploads/laporan_cirebon_0232.jpg","-6.7633412","108.6009635","2025-09-14 18:31:29","diperbaiki"
"234","Jl. Raya Dukupuntang KM 9 Segmen 1","uploads/laporan_cirebon_0233.jpg","-6.7750171","108.411753","2024-01-10 20:49:33","selesai"
"235","Jl. Sunan Gunung Jati KM 25 Segmen 6","uploads/laporan_cirebon_0234.jpg","-6.8533066","108.5455806","2024-06-10 04:57:23","selesai"
"236","Jl. Raya Arjawinangun KM 25 Segmen 8","uploads/laporan_cirebon_0235.jpg","-6.5567133","108.6049097","2023-10-11 10:48:58","selesai"
"237","Jl. Fatahillah KM 23 Segmen 8","uploads/laporan_cirebon_0236.jpg","-6.8870557","108.4747478","2023-11-07 03:46:27","selesai"
"238","Jl. Raya Kedawung KM 10 Segmen 7","uploads/laporan_cirebon_0237.jpg","-6.5538071","108.6352244","2024-01-29 19:13:18","diterima"
"239","Jl. Raya Palimanan KM 10 Segmen 6","uploads/laporan_cirebon_0238.jpg","-6.5982515","108.4024679","2025-10-15 22:26:14","diterima"
"240","Jl. Raya Plumbon KM 12 Segmen 7","uploads/laporan_cirebon_0239.jpg","-6.5886797","108.7293546","2024-08-23 22:09:42","diterima"
"241","Jl. Raya Arjawinangun KM 16 Segmen 8","uploads/laporan_cirebon_0240.jpg","-6.7714286","108.7547267","2024-02-19 15:04:05","selesai"
"242","Jl. Raya Astanajapura KM 3 Segmen 7","uploads/laporan_cirebon_0241.jpg","-6.6891413","108.7665004","2025-04-27 15:45:34","diterima"
"243","Jl. Sunan Gunung Jati KM 3 Segmen 6","uploads/laporan_cirebon_0242.jpg","-6.6686783","108.5240531","2025-07-25 10:21:45","selesai"
"244","Jl. Raya Plered KM 23 Segmen 8","uploads/laporan_cirebon_0243.jpg","-6.7769586","108.3999069","2024-07-01 23:21:49","selesai"
"245","Jl. Raya Astanajapura KM 9 Segmen 1","uploads/laporan_cirebon_0244.jpg","-6.8737356","108.6796309","2024-07-18 16:13:14","diperbaiki"
"246","Jl. Raya Plered KM 1 Segmen 3","uploads/laporan_cirebon_0245.jpg","-6.6029657","108.6987018","2024-11-11 23:16:01","diterima"
"247","Jl. Fatahillah KM 8 Segmen 6","uploads/laporan_cirebon_0246.jpg","-6.7732473","108.8262495","2023-02-20 14:24:44","selesai"
"248","Jl. Raya Mundu KM 12 Segmen 6","uploads/laporan_cirebon_0247.jpg","-6.7446212","108.4161362","2023-08-03 04:38:44","diperbaiki"
"249","Jl. Raya Gegesik KM 11 Segmen 5","uploads/laporan_cirebon_0248.jpg","-6.8126359","108.4333208","2023-10-17 07:22:26","diperbaiki"
"250","Jl. Raya Susukan KM 18 Segmen 2","uploads/laporan_cirebon_0249.jpg","-6.8083782","108.5023362","2024-11-24 13:16:03","diterima"
"251","Jl. Raya Suranenggala KM 10 Segmen 8","uploads/laporan_cirebon_0250.jpg","-6.8299376","108.4437924","2023-04-26 07:51:36","diperbaiki"
"252","Jl. Raya Mundu KM 3 Segmen 6","uploads/laporan_cirebon_0251.jpg","-6.6662561","108.713484","2025-05-04 16:22:47","diperbaiki"
"253","Jl. Raya Talun KM 6 Segmen 3","uploads/laporan_cirebon_0252.jpg","-6.6222063","108.6191152","2023-07-08 19:43:12","ditolak"
"254","Jl. Raya Sumber KM 8 Segmen 8","uploads/laporan_cirebon_0253.jpg","-6.8908006","108.6403901","2024-07-27 09:00:18","diperbaiki"
"255","Jl. Raya Pabedilan KM 5 Segmen 2","uploads/laporan_cirebon_0254.jpg","-6.8769882","108.5671352","2025-01-13 20:55:43","diperbaiki"
"256","Jl. Raya Kapetakan KM 19 Segmen 2","uploads/laporan_cirebon_0255.jpg","-6.8561356","108.529003","2023-04-26 12:04:20","diperbaiki"
"257","Jl. Raya Waled KM 12 Segmen 3","uploads/laporan_cirebon_0256.jpg","-6.5927139","108.7467236","2025-09-21 04:14:47","diperbaiki"
"258","Jl. Raya Sumber KM 14 Segmen 1","uploads/laporan_cirebon_0257.jpg","-6.6090132","108.623508","2024-04-17 17:35:05","diterima"
"259","Jl. Raya Kedawung KM 23 Segmen 4","uploads/laporan_cirebon_0258.jpg","-6.7788919","108.8222249","2024-03-17 13:05:18","selesai"
"260","Jl. Raya Gebang KM 7 Segmen 5","uploads/laporan_cirebon_0259.jpg","-6.8561904","108.5223276","2025-04-09 00:30:09","diterima"
"261","Jl. Raya Plered KM 19 Segmen 3","uploads/laporan_cirebon_0260.jpg","-6.8400798","108.6735052","2025-07-29 08:12:49","diterima"
"262","Jl. Raya Pabuaran KM 2 Segmen 1","uploads/laporan_cirebon_0261.jpg","-6.871572","108.825817","2025-06-15 06:35:24","diterima"
"263","Jl. Raya Ciledug KM 25 Segmen 7","uploads/laporan_cirebon_0262.jpg","-6.6836621","108.3942344","2025-09-01 13:22:08","diperbaiki"
"264","Jl. Raya Talun KM 16 Segmen 4","uploads/laporan_cirebon_0263.jpg","-6.6183591","108.7019457","2024-04-07 08:08:18","diperbaiki"
"265","Jl. Cipto Mangunkusumo KM 6 Segmen 8","uploads/laporan_cirebon_0264.jpg","-6.7545324","108.5982878","2024-06-12 18:17:53","selesai"
"266","Jl. Raya Kedawung KM 23 Segmen 6","uploads/laporan_cirebon_0265.jpg","-6.6430301","108.7845654","2024-09-11 16:13:57","diterima"
"267","Jl. Raya Dukupuntang KM 17 Segmen 2","uploads/laporan_cirebon_0266.jpg","-6.7883094","108.5992421","2024-02-20 19:04:00","diperbaiki"
"268","Jl. Raya Weru KM 4 Segmen 1","uploads/laporan_cirebon_0267.jpg","-6.7984258","108.5605504","2025-08-14 05:56:02","diperbaiki"
"269","Jl. Raya Plered KM 11 Segmen 6","uploads/laporan_cirebon_0268.jpg","-6.8335581","108.4548909","2025-03-10 21:19:58","diperbaiki"
"270","Jl. Raya Talun KM 16 Segmen 1","uploads/laporan_cirebon_0269.jpg","-6.8684828","108.5648238","2024-12-11 13:47:37","ditolak"
"271","Jl. Raya Ciledug KM 19 Segmen 6","uploads/laporan_cirebon_0270.jpg","-6.8829697","108.5122375","2025-07-17 12:06:51","selesai"
"272","Jl. Raya Karangsembung KM 10 Segmen 1","uploads/laporan_cirebon_0271.jpg","-6.6034897","108.5825361","2024-02-16 03:15:51","selesai"
"273","Jl. Raya Gegesik KM 12 Segmen 1","uploads/laporan_cirebon_0272.jpg","-6.7597964","108.6480324","2023-10-30 16:16:32","diperbaiki"
"274","Jl. Raya Beber KM 3 Segmen 7","uploads/laporan_cirebon_0273.jpg","-6.7235106","108.7392699","2024-03-10 19:44:33","selesai"
"275","Jl. Raya Suranenggala KM 22 Segmen 2","uploads/laporan_cirebon_0274.jpg","-6.8549678","108.4254403","2024-08-03 00:50:32","selesai"
"276","Jl. Raya Klangenan KM 18 Segmen 6","uploads/laporan_cirebon_0275.jpg","-6.6357622","108.4735572","2025-03-02 04:27:47","diperbaiki"
"277","Jl. Siliwangi KM 2 Segmen 1","uploads/laporan_cirebon_0276.jpg","-6.8520373","108.5365291","2025-01-06 05:27:43","diperbaiki"
"278","Jl. Raya Weru KM 20 Segmen 3","uploads/laporan_cirebon_0277.jpg","-6.785212","108.668142","2023-09-10 17:30:55","diperbaiki"
"279","Jl. Raya Suranenggala KM 24 Segmen 5","uploads/laporan_cirebon_0278.jpg","-6.6921964","108.618438","2025-03-03 02:31:08","diperbaiki"
"280","Jl. Raya Pabuaran KM 10 Segmen 8","uploads/laporan_cirebon_0279.jpg","-6.6144879","108.5531282","2025-11-13 00:19:23","diterima"
"281","Jl. Raya Kapetakan KM 19 Segmen 5","uploads/laporan_cirebon_0280.jpg","-6.6211358","108.7209024","2025-12-05 03:07:35","selesai"
"282","Jl. Raya Gunung Jati KM 16 Segmen 5","uploads/laporan_cirebon_0281.jpg","-6.5615253","108.7479649","2025-06-17 22:05:10","diperbaiki"
"283","Jl. Cipto Mangunkusumo KM 19 Segmen 8","uploads/laporan_cirebon_0282.jpg","-6.8403208","108.6756419","2025-08-21 00:25:31","selesai"
"284","Jl. Raya Susukan KM 5 Segmen 4","uploads/laporan_cirebon_0283.jpg","-6.8889503","108.8256564","2023-06-21 00:12:07","diterima"
"285","Jl. Raya Mundu KM 11 Segmen 7","uploads/laporan_cirebon_0284.jpg","-6.8469991","108.7045351","2024-09-29 18:58:43","diperbaiki"
"286","Jl. Raya Suranenggala KM 16 Segmen 1","uploads/laporan_cirebon_0285.jpg","-6.6529787","108.6237811","2025-05-21 14:22:28","diterima"
"287","Jl. Raya Karangsembung KM 17 Segmen 7","uploads/laporan_cirebon_0286.jpg","-6.7901866","108.4613957","2025-04-08 11:25:03","diterima"
"288","Jl. Raya Jamblang KM 22 Segmen 5","uploads/laporan_cirebon_0287.jpg","-6.6864732","108.4703642","2024-01-19 05:53:58","diterima"
"289","Jl. Raya Talun KM 8 Segmen 5","uploads/laporan_cirebon_0288.jpg","-6.630089","108.7113034","2025-12-08 13:00:32","selesai"
"290","Jl. Raya Kedawung KM 16 Segmen 6","uploads/laporan_cirebon_0289.jpg","-6.7038293","108.8192081","2024-03-01 02:14:09","diterima"
"291","Jl. Raya Pabuaran KM 22 Segmen 7","uploads/laporan_cirebon_0290.jpg","-6.5864838","108.5654303","2024-06-20 10:33:11","ditolak"
"292","Jl. Raya Weru KM 10 Segmen 1","uploads/laporan_cirebon_0291.jpg","-6.7993294","108.7156464","2024-06-22 08:22:03","ditolak"
"293","Jl. Raya Gebang KM 24 Segmen 8","uploads/laporan_cirebon_0292.jpg","-6.8251046","108.7691373","2024-02-26 11:33:37","ditolak"
"294","Jl. Raya Lemahabang KM 5 Segmen 2","uploads/laporan_cirebon_0293.jpg","-6.684513","108.6558103","2024-01-12 22:29:27","diterima"
"295","Jl. Raya Waled KM 8 Segmen 4","uploads/laporan_cirebon_0294.jpg","-6.8816281","108.5742516","2025-01-04 03:29:39","diterima"
"296","Jl. Raya Sumber KM 1 Segmen 3","uploads/laporan_cirebon_0295.jpg","-6.7575824","108.8194651","2025-01-09 06:22:05","diperbaiki"
"297","Jl. Raya Palimanan KM 25 Segmen 5","uploads/laporan_cirebon_0296.jpg","-6.7875913","108.683572","2023-05-20 06:20:14","selesai"
"298","Jl. Raya Babakan KM 18 Segmen 1","uploads/laporan_cirebon_0297.jpg","-6.5803696","108.4622804","2023-10-01 08:52:40","ditolak"
"299","Jl. Siliwangi KM 13 Segmen 8","uploads/laporan_cirebon_0298.jpg","-6.8347909","108.7320315","2024-03-25 23:06:39","selesai"
"300","Jl. Tuparev KM 10 Segmen 2","uploads/laporan_cirebon_0299.jpg","-6.5750408","108.5374698","2024-12-07 02:21:40","ditolak"
"301","Jl. Raya Pasaleman KM 17 Segmen 8","uploads/laporan_cirebon_0300.jpg","-6.588759","108.443074","2025-02-22 13:24:39","diperbaiki"
"302","Jl. Raya Palimanan KM 4 Segmen 6","uploads/laporan_cirebon_0301.jpg","-6.843127","108.5956898","2024-02-04 22:31:47","selesai"
"303","Jl. Tuparev KM 24 Segmen 6","uploads/laporan_cirebon_0302.jpg","-6.6232313","108.6468572","2023-10-28 08:34:29","diterima"
"304","Jl. Raya Gegesik KM 14 Segmen 6","uploads/laporan_cirebon_0303.jpg","-6.8696418","108.6945503","2023-10-15 08:08:32","ditolak"
"305","Jl. Raya Karangsembung KM 11 Segmen 4","uploads/laporan_cirebon_0304.jpg","-6.8976095","108.56028","2024-11-25 06:30:26","selesai"
"306","Jl. Raya Klangenan KM 10 Segmen 1","uploads/laporan_cirebon_0305.jpg","-6.8084564","108.5489895","2024-01-03 08:59:55","diterima"
"307","Jl. Raya Plumbon KM 15 Segmen 5","uploads/laporan_cirebon_0306.jpg","-6.8440991","108.7024546","2025-12-29 05:30:26","selesai"
"308","Jl. Raya Plumbon KM 21 Segmen 5","uploads/laporan_cirebon_0307.jpg","-6.7713596","108.4837991","2023-07-27 18:48:18","diperbaiki"
"309","Jl. Raya Pangenan KM 24 Segmen 6","uploads/laporan_cirebon_0308.jpg","-6.754454","108.6381402","2025-01-01 16:44:34","selesai"
"310","Jl. Raya Ciledug KM 25 Segmen 4","uploads/laporan_cirebon_0309.jpg","-6.6618803","108.6600328","2023-05-08 11:20:46","diperbaiki"
"311","Jl. Raya Waled KM 23 Segmen 6","uploads/laporan_cirebon_0310.jpg","-6.872664","108.6451593","2023-04-07 05:30:24","selesai"
"312","Jl. Raya Greged KM 7 Segmen 3","uploads/laporan_cirebon_0311.jpg","-6.842412","108.7816084","2024-11-17 16:00:35","diterima"
"313","Jl. Raya Ciledug KM 23 Segmen 8","uploads/laporan_cirebon_0312.jpg","-6.8681704","108.6198764","2023-03-28 17:15:11","diperbaiki"
"314","Jl. Raya Greged KM 14 Segmen 8","uploads/laporan_cirebon_0313.jpg","-6.7026311","108.6426347","2025-11-11 09:35:53","selesai"
"315","Jl. Kartini KM 13 Segmen 5","uploads/laporan_cirebon_0314.jpg","-6.6142414","108.7305281","2025-06-17 16:00:24","diterima"
"316","Jl. Raya Astanajapura KM 12 Segmen 2","uploads/laporan_cirebon_0315.jpg","-6.7105928","108.4083201","2023-04-18 12:13:12","ditolak"
"317","Jl. Raya Karangsembung KM 2 Segmen 5","uploads/laporan_cirebon_0316.jpg","-6.7568966","108.7414169","2025-09-23 20:47:07","ditolak"
"318","Jl. Raya Kapetakan KM 12 Segmen 7","uploads/laporan_cirebon_0317.jpg","-6.743012","108.8110441","2024-08-09 17:05:02","diperbaiki"
"319","Jl. Raya Pasaleman KM 5 Segmen 6","uploads/laporan_cirebon_0318.jpg","-6.8584784","108.846638","2024-09-02 21:17:16","diperbaiki"
"320","Jl. Raya Babakan KM 1 Segmen 1","uploads/laporan_cirebon_0319.jpg","-6.5575283","108.5976118","2025-04-26 01:23:36","diperbaiki"
"321","Jl. Raya Susukan KM 8 Segmen 4","uploads/laporan_cirebon_0320.jpg","-6.7387812","108.452907","2023-10-21 02:03:37","ditolak"
"322","Jl. Raya Plumbon KM 2 Segmen 7","uploads/laporan_cirebon_0321.jpg","-6.6847769","108.8200318","2023-01-25 14:19:03","diterima"
"323","Jl. Fatahillah KM 4 Segmen 1","uploads/laporan_cirebon_0322.jpg","-6.7437456","108.6958511","2023-03-17 21:47:05","diterima"
"324","Jl. Siliwangi KM 13 Segmen 8","uploads/laporan_cirebon_0323.jpg","-6.8179813","108.4821165","2023-03-29 23:23:10","diterima"
"325","Jl. Raya Beber KM 8 Segmen 6","uploads/laporan_cirebon_0324.jpg","-6.6978838","108.743093","2024-05-13 10:15:43","diterima"
"326","Jl. Raya Weru KM 22 Segmen 4","uploads/laporan_cirebon_0325.jpg","-6.7552539","108.5093223","2025-05-15 02:57:20","ditolak"
"327","Jl. Raya Arjawinangun KM 21 Segmen 7","uploads/laporan_cirebon_0326.jpg","-6.7054523","108.4020355","2024-06-19 07:42:55","ditolak"
"328","Jl. Raya Susukan KM 17 Segmen 6","uploads/laporan_cirebon_0327.jpg","-6.6562921","108.5718818","2024-04-11 03:39:12","diperbaiki"
"329","Jl. Raya Pasaleman KM 16 Segmen 4","uploads/laporan_cirebon_0328.jpg","-6.6027307","108.5213461","2023-08-13 12:49:23","selesai"
"330","Jl. Cipto Mangunkusumo KM 18 Segmen 7","uploads/laporan_cirebon_0329.jpg","-6.5612748","108.6419248","2023-07-28 14:20:24","diperbaiki"
"331","Jl. Raya Gebang KM 7 Segmen 6","uploads/laporan_cirebon_0330.jpg","-6.673653","108.8134463","2024-07-30 17:46:18","diterima"
"332","Jl. Raya Palimanan KM 2 Segmen 5","uploads/laporan_cirebon_0331.jpg","-6.7679912","108.6643356","2023-03-03 17:26:22","selesai"
